Real,Imaginary
-0.409448167981453781,0.090126357058472106
-0.397303592018389884,0.133867166509509722
-0.380500994697048900,0.176038505829140712
-0.359237371108261705,0.216145954621466518
-0.333762017797091304,0.253719289719985919
-0.304373609988772387,0.288317998124297981
-0.271416699894781233,0.319536441612261579
-0.235277677153179099,0.347008612477276213
-0.196380238763386977,0.370412424633995152
-0.155180421626259252,0.389473489783189852
-0.112161255928375572,0.403968334363684289
-0.067827102054746610,0.413727019575534871
-0.022697737424436280,0.418635133757083666
0.022697737424436239,0.418635133757083666
0.067827102054746666,0.413727019575534871
0.112161255928375891,0.403968334363684234
0.155180421626259085,0.389473489783189797
0.196380238763387033,0.370412424633995152
0.235277677153178849,0.347008612477276490
0.271416699894781288,0.319536441612261579
0.304373609988772609,0.288317998124297759
0.333762017797091137,0.253719289719986030
0.359237371108261927,0.216145954621466435
0.380500994697048844,0.176038505829141018
0.397303592018389939,0.133867166509509666
0.409448167981453837,0.090126357058471870
0.416792338536965401,0.045328898474237600
0.419250000000000012,-0.000000000000000103
0.419250000000000012,0.000000000000000000
0.416792338536965401,-0.045328898474237538
0.409448167981453892,-0.090126357058471579
0.397303592018389828,-0.133867166509509916
0.380500994697048622,-0.176038505829141129
0.359237371108261927,-0.216145954621466435
0.333762017797091026,-0.253719289719986252
0.304373609988772609,-0.288317998124297759
0.349651913820227200,-0.307300812172458249
0.316201739256690095,-0.341623638074188662
0.363806438920478703,-0.363806438920478759
0.326395344702195722,-0.397713878255128161
0.376356642555748633,-0.423278439805483686
0.414339348293342291,-0.386175950126167733
0.448680824940063894,-0.345679732311721943
0.479079278364353045,-0.302145668580389770
0.505267565864503831,-0.255956337849562399
0.527015543828333932,-0.207517653618494391
0.544132090243522271,-0.157255296785879850
0.556466784284726512,-0.105610974750808162
0.563911228217203075,-0.053038539672256066
0.566400000000000015,0.000000000000000000
0.566400000000000015,-0.000000000000000139
0.563911228217203075,0.053038539672256288
0.556466784284726290,0.105610974750808245
0.544132090243522160,0.157255296785880322
0.527015543828333821,0.207517653618494696
0.505267565864503720,0.255956337849562565
0.479079278364352712,0.302145668580390270
0.448680824940063672,0.345679732311722276
0.414339348293341958,0.386175950126167955
0.376356642555748577,0.423278439805483742
0.335066501111019044,0.456661143336302977
0.290831783206806582,0.486030692319681712
0.244041225134565581,0.511128986103136507
0.195106024001046097,0.531735459978458835
0.144456224113333587,0.547669023512301956
0.092536937734015390,0.558789651975419854
0.039804433418613699,0.564999616885023204
-0.013277873688886716,0.566244344846199787
-0.066243494364987623,0.562512897144870516
-0.118626964830744322,0.553838065877603980
-0.169967937264193181,0.540296085773490864
-0.219815225353562488,0.522005964240603970
-0.267730769338803187,0.499128435524617831
-0.313293485696512941,0.471864548170477460
-0.356102967637077106,0.440453898200557248
-0.395783003893935725,0.405172523536200369
-0.431984884881720266,0.366330478166541407
-0.464390467168628029,0.324269107382901101
-0.492714969332339159,0.279358048024094141
-0.516709474629397647,0.231991980094596928
-0.536163118484501822,0.182587158302477265
-0.550904941575974139,0.131577753998054159
-0.560805392232426536,0.079412039660459885
-0.565777464937506913,0.026548449462974192
-0.565777464937506913,-0.026548449462974192
-0.560805392232426425,-0.079412039660459871
-0.550904941575974250,-0.131577753998054159
-0.536163118484501933,-0.182587158302477293
-0.516709474629397647,-0.231991980094596928
-0.492714969332338548,-0.279358048024095196
-0.464390467168628029,-0.324269107382901101
-0.431984884881720266,-0.366330478166541407
-0.395783003893935725,-0.405172523536200369
-0.356102967637077161,-0.440453898200557359
-0.313293485696512941,-0.471864548170477460
-0.267730769338803187,-0.499128435524617831
-0.219815225353562432,-0.522005964240603859
-0.169967937264193153,-0.540296085773490753
-0.118626964830744336,-0.553838065877604091
-0.066243494364987138,-0.562512897144870738
-0.013277873688886716,-0.566244344846199787
0.039804433418614074,-0.564999616885023204
0.092536937734015751,-0.558789651975419743
0.144456224113333920,-0.547669023512301845
0.195106024001046680,-0.531735459978458613
0.244041225134565803,-0.511128986103136396
0.290831783206806360,-0.486030692319681823
0.335066501111019044,-0.456661143336302977
0.285840884888585112,-0.427791115529659760
0.242533621096975793,-0.453748490507228708
0.196890625951838844,-0.475336019477057059
