Real_1H,Imag_1H,Real_2H,Imag_2H
-0.001879385241571817,-0.000684040286651338,0.748453892289278055,-0.131972615026867052
-0.001000000000000000,-0.001732050807568877,0.748453892289278055,-0.131972615026867052
-0.019999999999999993,-0.034641016151377553,0.748453892289278055,-0.131972615026867052
-0.000000000000000006,-0.040000000000000001,0.748453892289278055,-0.131972615026867052
0.025030376544370733,-0.077035577819907441,0.714166391797290467,-0.259935308927508102
-0.008466805524679938,-0.080556273524830135,0.748453892289278055,-0.131972615026867052
-0.040499999999999987,-0.070148057706539549,0.748453892289278055,-0.131972615026867052
-0.065530376544370730,-0.047610605435690331,0.748453892289278055,-0.131972615026867052
-0.079229955659438259,-0.016840846956238505,0.748453892289278055,-0.131972615026867052
-0.079229955659438259,0.016840846956238505,0.748453892289278055,-0.131972615026867052
-0.040000000000000001,0.000000000000000005,0.748453892289278055,-0.131972615026867052
-0.034641016151377553,-0.020000000000000000,0.760000000000000120,0.000000000000000000
-0.034641016151377553,-0.020000000000000000,0.760000000000000120,-0.000000000000000186
-0.034641016151377546,0.019999999999999997,0.760000000000000120,-0.000000000000000186
-0.034641016151377546,0.019999999999999997,0.760000000000000120,0.000000000000000000
-0.019999999999999993,-0.034641016151377553,0.748453892289278055,0.131972615026867052
-0.034641016151377546,0.019999999999999997,0.748453892289278055,0.131972615026867052
-0.040499999999999987,-0.070148057706539549,0.714166391797290467,0.259935308927508213
-0.040499999999999987,-0.070148057706539549,0.760000000000000120,0.000000000000000000
-0.040499999999999987,-0.070148057706539549,0.760000000000000120,-0.000000000000000186
-0.040499999999999987,-0.070148057706539549,0.748453892289278055,0.131972615026867052
